"j_nr";"participant_group_id";"participant_gender_group";"participant_age_under18";"participant_age_18_24";"participant_age_25_29";"participant_age_30_39";"participant_age_40_49";"participant_age_50_59";"participant_age_60_over"
"R-2024-0117";"R-2024-0117-PG1";"Kvinder";0;1;0;0;0;0;0
"R-2024-0117";"R-2024-0117-PG2";"Mænd";0;2;0;0;0;0;0
"R-2024-0118";"R-2024-0118-PG1";"Mænd";0;0;0;2;0;0;0
"R-2024-0118";"R-2024-0118-PG2";"Mænd";0;0;0;0;1;0;0
"R-2024-0118";"R-2024-0118-PG3";"Non-binær";0;0;0;1;0;0;0
"R-2024-0118";"R-2024-0118-PG4";"Mænd";0;2;0;0;0;0;0
"R-2024-0118";"R-2024-0118-PG5";"Kvinder";0;0;0;1;0;0;0
"R-2024-0119";"R-2024-0119-PG1";"Mænd";0;0;0;0;3;0;0
"R-2024-0120";"R-2024-0120-PG1";"Mænd";0;0;1;1;1;0;0
"R-2024-0120";"R-2024-0120-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2024-0121";"R-2024-0121-PG1";"Mænd";0;0;1;0;0;0;0
"R-2024-0122";"R-2024-0122-PG1";"Mænd";0;7;3;0;0;0;0
"R-2024-0122";"R-2024-0122-PG2";"Kvinder";0;3;12;0;0;0;0
"R-2024-0123";"R-2024-0123-PG1";"Mænd";0;1;0;0;0;0;0
"R-2024-0124";"R-2024-0124-PG1";"Mænd";0;0;0;1;0;0;0
"R-2024-0124";"R-2024-0124-PG2";"Kvinder";0;0;0;1;0;0;0
"R-2024-0125";"R-2024-0125-PG1";"Mænd";0;0;2;0;0;0;0
"R-2024-0125";"R-2024-0125-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2024-0126";"R-2024-0126-PG1";"Mænd";0;0;1;1;0;0;0
"R-2024-0126";"R-2024-0126-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2024-0127";"R-2024-0127-PG1";"Mænd";0;0;0;1;0;0;0
"R-2024-0128";"R-2024-0128-PG1";"Mænd";0;0;0;2;1;0;0
"R-2024-0128";"R-2024-0128-PG2";"Kvinder";0;0;0;1;0;0;0
"R-2024-0130";"R-2024-0130-PG1";"Mænd";0;2;0;10;0;0;0
"R-2024-0131";"R-2024-0131-PG1";"Mænd";0;0;0;1;0;0;0
"R-2024-0132";"R-2024-0132-PG1";"Mænd";0;0;0;0;0;1;0
"R-2024-0132";"R-2024-0132-PG2";"Kvinder";0;0;1;1;0;0;0
"R-2024-0134";"R-2024-0134-PG1";"Kvinder";43;7;0;0;0;0;0
"R-2024-0135";"R-2024-0135-PG1";"Kvinder";0;19;3;0;0;0;0
"R-2024-0135";"R-2024-0135-PG2";"Non-binær";0;0;1;0;0;0;0
"R-2024-0135";"R-2024-0135-PG3";"Mænd";0;0;0;1;0;0;1
"R-2024-0136";"R-2024-0136-PG1";"Mænd";0;0;0;2;2;0;0
"R-2024-0137";"R-2024-0137-PG1";"Mænd";0;0;0;0;1;0;0
"R-2024-0137";"R-2024-0137-PG2";"Kvinder";0;0;0;0;1;0;0
"R-2024-0138";"R-2024-0138-PG1";"Kvinder";0;0;0;0;1;0;0
"R-2024-0139";"R-2024-0139-PG1";"Kvinder";0;0;1;0;0;0;0
"R-2024-0139";"R-2024-0139-PG2";"Mænd";0;2;1;0;0;0;0
"R-2024-0140";"R-2024-0140-PG1";"Mænd";0;0;3;0;0;0;0
"R-2024-0140";"R-2024-0140-PG2";"Kvinder";0;0;1;0;0;0;0
"R-2024-0142";"R-2024-0142-PG1";"Kvinder";0;0;0;1;0;0;0
"R-2024-0144";"R-2024-0144-PG1";"Ønsker ikke at besvare";0;0;0;0;0;0;0
"R-2024-0144";"R-2024-0144-PG2";"Non-binær";0;0;0;0;0;0;0
"R-2024-0144";"R-2024-0144-PG3";"Mænd";0;0;2;5;5;3;3
"R-2024-0144";"R-2024-0144-PG4";"Kvinder";0;0;2;10;11;5;2
"R-2024-0145";"R-2024-0145-PG1";"Non-binær";0;0;2;0;0;0;0
"R-2024-0145";"R-2024-0145-PG2";"Non-binær";0;0;0;1;0;0;0
"R-2024-0145";"R-2024-0145-PG3";"Mænd";0;0;0;1;0;0;0
"T-2023-0028";"T-2023-0028-PG1";"Mænd";0;0;0;3;0;0;0
"T-2023-0028";"T-2023-0028-PG2";"Kvinder";0;0;0;1;0;0;0
"T-2023-0029";"T-2023-0029-PG1";"Mænd";0;0;0;0;1;2;0
"T-2023-0029";"T-2023-0029-PG2";"Kvinder";0;0;0;0;1;1;0
"T-2023-0030";"T-2023-0030-PG1";"Mænd";0;0;0;0;6;0;0
"T-2023-0030";"T-2023-0030-PG2";"Kvinder";0;0;0;0;0;1;0
"T-2023-0031";"T-2023-0031-PG1";"Mænd";0;0;2;0;0;0;0
"T-2023-0031";"T-2023-0031-PG2";"Kvinder";0;0;2;0;0;0;0
"T-2023-0032";"T-2023-0032-PG1";"Mænd";0;0;0;0;2;5;0
"T-2023-0033";"T-2023-0033-PG1";"Mænd";0;0;1;1;0;0;0
"T-2023-0034";"T-2023-0034-PG1";"Mænd";0;0;0;1;0;2;0
"T-2023-0034";"T-2023-0034-PG2";"Kvinder";0;0;0;0;3;0;0
"T-2023-0035";"T-2023-0035-PG1";"Mænd";0;0;0;2;3;1;0
"T-2023-0037";"T-2023-0037-PG1";"Kvinder";0;1;0;3;12;3;1
"T-2023-0038";"T-2023-0038-PG1";"Mænd";0;0;7;1;0;0;0
"T-2023-0038";"T-2023-0038-PG2";"Kvinder";0;3;9;1;0;0;0
"T-2023-0040";"T-2023-0040-PG1";"Mænd";0;1;2;1;0;0;0
"T-2023-0040";"T-2023-0040-PG2";"Kvinder";0;3;1;0;0;0;0
"T-2023-0041";"T-2023-0041-PG1";"Mænd";0;0;0;0;0;1;2
"T-2023-0041";"T-2023-0041-PG2";"Kvinder";0;0;0;1;0;0;0
"T-2023-0042";"T-2023-0042-PG1";"Mænd";0;1;2;4;0;0;0
"T-2023-0042";"T-2023-0042-PG2";"Kvinder";0;1;2;0;0;0;0
"T-2023-0043";"T-2023-0043-PG1";"Kvinder";0;0;0;4;0;0;0
"T-2023-0044";"T-2023-0044-PG1";"Mænd";0;0;0;2;2;0;0
"T-2023-0046";"T-2023-0046-PG1";"Mænd";0;0;2;1;0;0;0
"T-2023-0046";"T-2023-0046-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2023-0047";"T-2023-0047-PG1";"Kvinder";0;1;0;9;10;10;0
"T-2023-0048";"T-2023-0048-PG1";"Kvinder";0;0;1;0;1;1;3
"T-2023-0049";"T-2023-0049-PG1";"Mænd";0;0;0;1;0;0;0
"T-2023-0049";"T-2023-0049-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2023-0049";"T-2023-0049-PG3";"Mænd";0;0;2;0;0;0;0
"T-2023-0050";"T-2023-0050-PG1";"Mænd";0;0;0;0;3;0;0
"T-2023-0050";"T-2023-0050-PG2";"Kvinder";0;0;0;0;2;0;0
"T-2023-0051";"T-2023-0051-PG1";"Mænd";0;0;0;3;2;0;0
"T-2023-0051";"T-2023-0051-PG2";"Kvinder";0;0;0;1;0;0;0
"T-2023-0052";"T-2023-0052-PG1";"Mænd";0;0;1;4;0;0;0
"T-2023-0053";"T-2023-0053-PG1";"Mænd";0;0;0;0;1;0;1
"T-2023-0054";"T-2023-0054-PG1";"Mænd";0;0;3;0;0;0;0
"T-2023-0054";"T-2023-0054-PG2";"Kvinder";0;0;1;1;0;0;0
"T-2023-0055";"T-2023-0055-PG1";"Kvinder";0;0;0;0;0;1;0
"T-2023-0056";"T-2023-0056-PG1";"Mænd";0;0;0;1;2;0;0
"T-2023-0057";"T-2023-0057-PG1";"Mænd";0;0;0;4;0;1;1
"T-2023-0057";"T-2023-0057-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2023-0058";"T-2023-0058-PG1";"Ønsker ikke at besvare";0;1;0;0;0;0;0
"T-2023-0058";"T-2023-0058-PG2";"Non-binær";0;1;0;0;0;0;0
"T-2023-0058";"T-2023-0058-PG3";"Kvinder";2;5;0;0;0;0;0
"T-2023-0058";"T-2023-0058-PG4";"Mænd";6;11;0;0;7;0;0
"T-2023-0059";"T-2023-0059-PG1";"Mænd";0;1;0;1;0;2;1
"T-2023-0059";"T-2023-0059-PG2";"Kvinder";0;0;1;2;0;2;0
"T-2023-0060";"T-2023-0060-PG1";"Mænd";0;0;0;2;0;1;0
"T-2023-0061";"T-2023-0061-PG1";"Mænd";0;0;0;0;1;2;0
"T-2023-0061";"T-2023-0061-PG2";"Kvinder";0;0;0;0;1;1;0
"T-2023-0062";"T-2023-0062-PG1";"Mænd";0;0;0;1;0;0;0
"T-2023-0062";"T-2023-0062-PG2";"Kvinder";0;0;0;1;0;0;0
"T-2023-0063";"T-2023-0063-PG1";"Kvinder";0;0;0;0;1;0;0
"T-2023-0063";"T-2023-0063-PG2";"Mænd";0;0;1;0;3;0;0
"T-2023-0064";"T-2023-0064-PG1";"Mænd";0;0;0;1;0;0;0
"T-2023-0064";"T-2023-0064-PG2";"Kvinder";0;0;0;1;0;0;0
"T-2023-0065";"T-2023-0065-PG1";"Mænd";0;0;0;1;0;0;0
"T-2023-0065";"T-2023-0065-PG2";"Kvinder";0;0;0;1;0;0;0
"T-2023-0066";"T-2023-0066-PG1";"Mænd";0;0;0;0;2;2;0
"T-2023-0067";"T-2023-0067-PG1";"Mænd";0;0;2;0;0;0;0
"T-2023-0067";"T-2023-0067-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2023-0068";"T-2023-0068-PG1";"Mænd";0;0;0;1;0;0;0
"T-2023-0068";"T-2023-0068-PG2";"Kvinder";0;0;0;1;0;0;0
"T-2023-0069";"T-2023-0069-PG1";"Mænd";0;0;2;0;0;0;0
"T-2023-0069";"T-2023-0069-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2023-0070";"T-2023-0070-PG1";"Mænd";0;0;1;1;0;0;0
"T-2023-0071";"T-2023-0071-PG1";"Kvinder";0;0;0;1;0;0;0
"T-2023-0071";"T-2023-0071-PG2";"Mænd";0;0;1;1;0;0;0
"T-2023-0072";"T-2023-0072-PG1";"Mænd";0;0;0;5;0;0;0
"T-2023-0073";"T-2023-0073-PG1";"Mænd";0;0;0;5;0;0;0
"T-2023-0074";"T-2023-0074-PG1";"Mænd";0;0;0;2;2;0;0
"T-2023-0074";"T-2023-0074-PG2";"Kvinder";0;0;0;1;0;1;0
"T-2023-0075";"T-2023-0075-PG1";"Kvinder";0;0;0;0;0;2;0
"T-2023-0076";"T-2023-0076-PG1";"Mænd";0;0;3;0;0;0;0
"T-2023-0076";"T-2023-0076-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2023-0077";"T-2023-0077-PG1";"Kvinder";0;0;0;0;0;0;0
"T-2023-0078";"T-2023-0078-PG1";"Mænd";0;0;0;0;1;0;1
"T-2023-0079";"T-2023-0079-PG1";"Mænd";0;1;3;3;0;0;0
"T-2023-0080";"T-2023-0080-PG1";"Mænd";0;0;0;0;2;0;0
"T-2023-0081";"T-2023-0081-PG1";"Mænd";0;0;0;3;0;1;0
"T-2023-0081";"T-2023-0081-PG2";"Kvinder";0;1;0;2;0;0;0
"T-2023-0082";"T-2023-0082-PG1";"Mænd";0;0;0;1;0;0;0
"T-2023-0082";"T-2023-0082-PG2";"Kvinder";0;0;0;1;1;0;0
"T-2023-0083";"T-2023-0083-PG1";"Mænd";0;1;1;0;1;1;0
"T-2023-0083";"T-2023-0083-PG2";"Kvinder";0;0;3;1;0;0;0
"T-2023-0084";"T-2023-0084-PG1";"Kvinder";0;0;0;1;0;0;0
"T-2023-0085";"T-2023-0085-PG1";"Mænd";0;0;0;0;2;0;0
"T-2023-0085";"T-2023-0085-PG2";"Mænd";0;0;0;2;0;0;0
"T-2023-0085";"T-2023-0085-PG3";"Mænd";0;0;0;0;0;0;1
"T-2023-0085";"T-2023-0085-PG4";"Kvinder";0;0;0;1;0;0;0
"T-2023-0086";"T-2023-0086-PG1";"Kvinder";0;0;0;0;1;0;0
"T-2023-0087";"T-2023-0087-PG1";"Kvinder";0;0;0;0;1;0;0
"T-2023-0088";"T-2023-0088-PG1";"Mænd";0;0;0;0;2;1;0
"T-2023-0089";"T-2023-0089-PG1";"Mænd";0;0;0;2;1;0;1
"T-2023-0089";"T-2023-0089-PG2";"Kvinder";0;0;1;3;0;0;0
"T-2023-0090";"T-2023-0090-PG1";"Mænd";0;0;0;0;1;0;1
"T-2023-0091";"T-2023-0091-PG1";"Mænd";0;0;2;4;0;0;0
"T-2023-0092";"T-2023-0092-PG1";"Mænd";0;0;0;1;0;0;0
"T-2023-0092";"T-2023-0092-PG2";"Kvinder";0;0;0;1;0;0;0
"T-2023-0093";"T-2023-0093-PG1";"Ønsker ikke at besvare";0;0;0;0;0;0;0
"T-2023-0093";"T-2023-0093-PG2";"Mænd";0;0;0;0;0;1;2
"T-2023-0093";"T-2023-0093-PG3";"Kvinder";0;0;0;0;1;0;0
"T-2023-0094";"T-2023-0094-PG1";"Mænd";0;0;2;2;0;0;0
"T-2023-0094";"T-2023-0094-PG2";"Kvinder";0;0;2;1;1;0;0
"T-2023-0095";"T-2023-0095-PG1";"Mænd";0;0;1;0;0;0;0
"T-2023-0095";"T-2023-0095-PG2";"Non-binær";0;0;1;0;0;0;0
"T-2023-0096";"T-2023-0096-PG1";"Mænd";0;0;1;1;0;0;0
"T-2023-0096";"T-2023-0096-PG2";"Kvinder";0;0;1;1;0;0;0
"T-2023-0097";"T-2023-0097-PG1";"Mænd";0;0;0;0;2;0;0
"T-2023-0098";"T-2023-0098-PG1";"Mænd";0;0;0;0;0;1;0
"T-2023-0098";"T-2023-0098-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2023-0099";"T-2023-0099-PG1";"Mænd";0;0;0;1;4;1;0
"T-2023-0099";"T-2023-0099-PG2";"Kvinder";0;12;11;0;0;0;0
"T-2023-0100";"T-2023-0100-PG1";"Mænd";0;0;0;0;3;2;0
"T-2023-0101";"T-2023-0101-PG1";"Mænd";0;0;0;0;0;1;0
"T-2023-0101";"T-2023-0101-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2023-0102";"T-2023-0102-PG1";"Mænd";0;1;5;0;0;0;0
"T-2023-0102";"T-2023-0102-PG2";"Kvinder";0;0;4;1;0;0;0
"T-2023-0103";"T-2023-0103-PG1";"Mænd";0;0;0;1;2;0;0
"T-2023-0104";"T-2023-0104-PG1";"Kvinder";0;0;0;1;0;0;0
"T-2023-0105";"T-2023-0105-PG1";"Mænd";0;1;2;3;0;0;0
"T-2023-0105";"T-2023-0105-PG2";"Kvinder";0;2;1;0;0;0;0
"T-2023-0106";"T-2023-0106-PG1";"Mænd";0;0;0;1;2;0;0
"T-2023-0107";"T-2023-0107-PG1";"Mænd";0;0;0;1;2;0;0
"T-2023-0108";"T-2023-0108-PG1";"Mænd";0;1;3;1;0;0;0
"T-2023-0108";"T-2023-0108-PG2";"Kvinder";0;1;2;0;0;0;0
"T-2023-0109";"T-2023-0109-PG1";"Kvinder";0;0;0;0;0;2;0
"T-2023-0110";"T-2023-0110-PG1";"Mænd";0;0;0;2;1;0;0
"T-2023-0111";"T-2023-0111-PG1";"Kvinder";0;0;0;3;0;0;0
"T-2023-0112";"T-2023-0112-PG1";"Kvinder";0;0;4;0;0;0;0
"T-2023-0112";"T-2023-0112-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2023-0113";"T-2023-0113-PG1";"Mænd";0;0;0;0;1;0;0
"T-2023-0113";"T-2023-0113-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2023-0114";"T-2023-0114-PG1";"Non-binær";0;0;0;1;0;0;0
"T-2023-0115";"T-2023-0115-PG1";"Kvinder";0;0;6;0;0;0;0
"T-2024-0001";"T-2024-0001-PG1";"Mænd";0;0;0;1;0;0;0
"T-2024-0002";"T-2024-0002-PG1";"Ønsker ikke at besvare";0;4;1;0;0;0;0
"T-2024-0003";"T-2024-0003-PG1";"Ønsker ikke at besvare";0;0;0;0;0;0;0
"T-2024-0004";"T-2024-0004-PG1";"Ønsker ikke at besvare";0;0;0;0;0;0;0
"T-2024-0005";"T-2024-0005-PG1";"Mænd";0;0;0;1;0;0;0
"T-2024-0006";"T-2024-0006-PG1";"Mænd";0;0;0;2;0;0;0
"T-2024-0007";"T-2024-0007-PG1";"Mænd";0;0;0;2;0;0;0
"T-2024-0007";"T-2024-0007-PG2";"Kvinder";0;0;0;2;0;0;0
"T-2024-0008";"T-2024-0008-PG1";"Mænd";0;0;0;0;1;0;1
"T-2024-0008";"T-2024-0008-PG2";"Kvinder";0;0;0;0;0;1;0
"T-2024-0009";"T-2024-0009-PG1";"Mænd";0;0;0;0;4;0;0
"T-2024-0009";"T-2024-0009-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2024-0010";"T-2024-0010-PG1";"Mænd";0;0;0;0;2;1;0
"T-2024-0011";"T-2024-0011-PG1";"Mænd";0;0;0;1;5;0;0
"T-2024-0012";"T-2024-0012-PG1";"Ønsker ikke at besvare";0;0;0;5;0;0;0
"T-2024-0013";"T-2024-0013-PG1";"Mænd";0;0;1;0;0;0;0
"T-2024-0013";"T-2024-0013-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2024-0014";"T-2024-0014-PG1";"Mænd";0;0;1;1;2;0;1
"T-2024-0014";"T-2024-0014-PG2";"Kvinder";0;0;0;3;0;2;0
"T-2024-0015";"T-2024-0015-PG1";"Mænd";0;1;3;5;0;0;0
"T-2024-0015";"T-2024-0015-PG2";"Kvinder";0;2;5;9;0;0;0
"T-2024-0016";"T-2024-0016-PG1";"Kvinder";0;0;0;1;0;0;0
"T-2024-0017";"T-2024-0017-PG1";"Mænd";0;0;0;1;0;0;0
"T-2024-0017";"T-2024-0017-PG2";"Kvinder";0;0;0;1;0;0;0
"T-2024-0018";"T-2024-0018-PG1";"Kvinder";0;2;1;0;0;0;0
"T-2024-0018";"T-2024-0018-PG2";"Mænd";0;2;2;1;0;0;0
"T-2024-0019";"T-2024-0019-PG1";"Mænd";0;0;0;0;0;1;0
"T-2024-0019";"T-2024-0019-PG2";"Mænd";0;0;0;0;0;0;2
"T-2024-0019";"T-2024-0019-PG3";"Kvinder";0;0;0;0;1;0;0
"T-2024-0020";"T-2024-0020-PG1";"Kvinder";0;1;2;0;0;0;0
"T-2024-0020";"T-2024-0020-PG2";"Mænd";0;2;2;0;0;0;0
"T-2024-0021";"T-2024-0021-PG1";"Mænd";0;0;1;0;0;0;0
"T-2024-0021";"T-2024-0021-PG2";"Kvinder";0;0;2;2;1;0;0
"T-2024-0022";"T-2024-0022-PG1";"Mænd";0;0;0;5;0;0;0
"T-2024-0022";"T-2024-0022-PG2";"Kvinder";0;0;0;2;0;0;0
"T-2024-0023";"T-2024-0023-PG1";"Mænd";0;0;0;0;3;2;0
"T-2024-0023";"T-2024-0023-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2024-0024";"T-2024-0024-PG1";"Mænd";0;0;0;2;4;0;0
"T-2024-0025";"T-2024-0025-PG1";"Mænd";0;0;0;0;2;0;0
"T-2024-0026";"T-2024-0026-PG1";"Mænd";0;0;0;0;1;0;0
"T-2024-0026";"T-2024-0026-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2024-0027";"T-2024-0027-PG1";"Mænd";0;0;0;0;0;1;1
"T-2024-0027";"T-2024-0027-PG2";"Kvinder";0;0;0;0;0;1;0
"T-2024-0028";"T-2024-0028-PG1";"Mænd";0;0;1;2;0;0;0
"T-2024-0029";"T-2024-0029-PG1";"Mænd";0;0;0;1;3;0;0
"T-2024-0029";"T-2024-0029-PG2";"Kvinder";0;0;0;0;2;0;0
"T-2024-0030";"T-2024-0030-PG1";"Kvinder";0;0;0;0;0;1;0
"T-2024-0031";"T-2024-0031-PG1";"Mænd";0;0;0;1;0;0;0
"T-2024-0031";"T-2024-0031-PG2";"Kvinder";0;0;0;1;0;0;0
"T-2024-0032";"T-2024-0032-PG1";"Mænd";0;3;1;0;0;0;0
"T-2024-0033";"T-2024-0033-PG1";"Mænd";0;0;3;0;0;0;0
"T-2024-0033";"T-2024-0033-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2024-0034";"T-2024-0034-PG1";"Mænd";0;1;1;0;0;0;0
"T-2024-0035";"T-2024-0035-PG1";"Kvinder";0;0;0;1;0;0;0
"T-2024-0035";"T-2024-0035-PG2";"Mænd";0;0;0;1;0;0;0
"T-2024-0036";"T-2024-0036-PG1";"Mænd";0;0;0;0;1;1;1
"T-2024-0036";"T-2024-0036-PG2";"Kvinder";0;0;0;0;1;1;0
"T-2024-0037";"T-2024-0037-PG1";"Mænd";0;0;0;2;2;0;0
"T-2024-0037";"T-2024-0037-PG2";"Kvinder";0;0;0;2;0;1;0
"T-2024-0038";"T-2024-0038-PG1";"Mænd";0;0;0;1;1;0;0
"T-2024-0039";"T-2024-0039-PG1";"Kvinder";0;0;0;1;0;0;0
"T-2024-0039";"T-2024-0039-PG2";"Mænd";0;0;0;0;3;2;1
"T-2024-0040";"T-2024-0040-PG1";"Mænd";0;0;2;0;2;1;0
"T-2024-0040";"T-2024-0040-PG2";"Kvinder";0;0;0;3;0;0;2
"T-2024-0041";"T-2024-0041-PG1";"Mænd";0;0;0;5;0;0;0
"T-2024-0042";"T-2024-0042-PG1";"Mænd";0;0;1;0;0;0;0
"T-2024-0043";"T-2024-0043-PG1";"Ønsker ikke at besvare";0;0;0;0;0;0;0
"T-2024-0043";"T-2024-0043-PG2";"Mænd";0;0;0;0;0;1;2
"T-2024-0043";"T-2024-0043-PG3";"Kvinder";0;0;0;0;1;0;0
"T-2024-0044";"T-2024-0044-PG1";"Mænd";0;0;0;2;2;0;0
"T-2024-0045";"T-2024-0045-PG1";"Mænd";0;0;2;4;0;0;0
"T-2024-0046";"T-2024-0046-PG1";"Kvinder";0;0;0;2;2;1;0
"T-2024-0046";"T-2024-0046-PG2";"Mænd";0;0;1;2;2;1;0
"T-2024-0047";"T-2024-0047-PG1";"Mænd";0;0;0;2;2;0;0
"T-2024-0048";"T-2024-0048-PG1";"Mænd";0;0;0;1;0;0;0
"T-2024-0048";"T-2024-0048-PG2";"Non-binær";0;0;1;0;0;0;0
"T-2024-0049";"T-2024-0049-PG1";"Mænd";0;0;1;0;0;0;0
"T-2024-0049";"T-2024-0049-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2024-0050";"T-2024-0050-PG1";"Mænd";0;0;0;0;1;0;1
"T-2024-0051";"T-2024-0051-PG1";"Mænd";0;0;0;1;3;0;0
"T-2024-0051";"T-2024-0051-PG2";"Kvinder";0;0;0;0;2;0;0
"T-2024-0052";"T-2024-0052-PG1";"Mænd";0;0;0;0;2;1;0
"T-2024-0053";"T-2024-0053-PG1";"Mænd";0;0;1;1;0;0;0
"T-2024-0053";"T-2024-0053-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2024-0054";"T-2024-0054-PG1";"Kvinder";0;0;0;3;0;0;0
"T-2024-0054";"T-2024-0054-PG2";"Mænd";0;0;0;2;3;0;1
"T-2024-0055";"T-2024-0055-PG1";"Kvinder";0;0;0;0;1;0;1
"T-2024-0056";"T-2024-0056-PG1";"Mænd";0;0;1;0;0;0;0
"T-2024-0056";"T-2024-0056-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2024-0057";"T-2024-0057-PG1";"Mænd";0;0;0;1;0;0;0
"T-2024-0057";"T-2024-0057-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2024-0058";"T-2024-0058-PG1";"Kvinder";0;0;0;0;2;0;0
"T-2024-0059";"T-2024-0059-PG1";"Mænd";0;0;0;0;0;1;0
"T-2024-0059";"T-2024-0059-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2024-0060";"T-2024-0060-PG1";"Ønsker ikke at besvare";0;0;0;0;0;0;0
"T-2024-0061";"T-2024-0061-PG1";"Mænd";0;0;1;0;3;0;0
"T-2024-0061";"T-2024-0061-PG2";"Kvinder";0;0;0;0;1;0;0
"T-2024-0062";"T-2024-0062-PG1";"Non-binær";0;0;1;0;0;0;0
"T-2024-0063";"T-2024-0063-PG1";"Kvinder";0;0;0;1;0;0;0
"T-2024-0063";"T-2024-0063-PG2";"Mænd";0;0;0;2;2;1;0
"T-2024-0064";"T-2024-0064-PG1";"Mænd";0;0;1;0;0;0;0
"T-2024-0064";"T-2024-0064-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2024-0065";"T-2024-0065-PG1";"Mænd";0;0;1;0;0;0;0
"T-2024-0065";"T-2024-0065-PG2";"Kvinder";0;0;1;0;0;0;0
"T-2024-0066";"T-2024-0066-PG1";"Mænd";0;0;6;0;0;0;0
"T-2024-0066";"T-2024-0066-PG2";"Kvinder";0;2;2;0;0;0;0
"T-2024-0067";"T-2024-0067-PG1";"Mænd";0;0;0;2;0;0;0
"T-2024-0067";"T-2024-0067-PG2";"Kvinder";0;0;2;5;0;0;0
"T-2024-0068";"T-2024-0068-PG1";"Kvinder";0;1;0;0;0;0;0
"T-2024-0068";"T-2024-0068-PG2";"Mænd";0;3;0;0;3;0;0
"T-2024-0069";"T-2024-0069-PG1";"Mænd";0;0;0;1;3;0;0
"T-2024-0070";"T-2024-0070-PG1";"Kvinder";0;0;0;2;0;0;0
"T-2024-0071";"T-2024-0071-PG1";"Mænd";0;0;1;4;0;0;0
"T-2024-0072";"T-2024-0072-PG1";"Kvinder";0;1;0;0;0;0;0
"T-2024-0072";"T-2024-0072-PG2";"Mænd";0;3;0;0;0;0;0
"T-2024-0073";"T-2024-0073-PG1";"Kvinder";0;0;0;4;0;0;0
"T-2024-0074";"T-2024-0074-PG1";"Mænd";0;0;0;2;0;1;0
"T-2024-0074";"T-2024-0074-PG2";"Kvinder";0;1;0;1;0;0;0
"T-2024-0075";"T-2024-0075-PG1";"Mænd";0;0;0;2;0;1;0
"T-2024-0075";"T-2024-0075-PG2";"Kvinder";0;1;0;1;0;0;0
"T-2024-0076";"T-2024-0076-PG1";"Mænd";0;0;0;2;5;0;0
"T-2024-0076";"T-2024-0076-PG2";"Kvinder";0;0;0;1;1;2;0
"T-2024-0077";"T-2024-0077-PG1";"Mænd";0;0;0;1;2;0;0
"T-2024-0077";"T-2024-0077-PG2";"Kvinder";0;0;0;2;0;0;0
"T-2024-0078";"T-2024-0078-PG1";"Mænd";0;0;1;1;1;0;0
"T-2024-0078";"T-2024-0078-PG2";"Kvinder";0;0;0;2;0;0;0
"T-2024-0079";"T-2024-0079-PG1";"Kvinder";0;0;0;0;0;1;0
"T-2024-0080";"T-2024-0080-PG1";"Kvinder";0;1;2;1;1;0;0
"T-2024-0080";"T-2024-0080-PG2";"Mænd";0;0;0;1;2;2;0
"T-2024-0081";"T-2024-0081-PG1";"Kvinder";0;0;1;0;0;0;0
"T-2024-0082";"T-2024-0082-PG1";"Kvinder";0;0;1;0;0;0;0
"T-2024-0083";"T-2024-0083-PG1";"Ønsker ikke at besvare";0;0;0;1;0;0;0
"T-2024-0083";"T-2024-0083-PG2";"Mænd";0;0;1;0;1;0;0
"T-2024-0083";"T-2024-0083-PG3";"Kvinder";0;0;0;0;1;0;0
"T-2024-0084";"T-2024-0084-PG1";"Mænd";0;0;0;1;0;1;0
"T-2024-0084";"T-2024-0084-PG2";"Kvinder";0;0;0;1;1;0;0
"T-2024-0085";"T-2024-0085-PG1";"Mænd";0;0;1;0;1;2;0
"T-2024-0085";"T-2024-0085-PG2";"Kvinder";0;0;2;4;0;1;0
"T-2024-0086";"T-2024-0086-PG1";"Kvinder";0;0;1;0;0;0;0
"T-2024-0086";"T-2024-0086-PG2";"Mænd";0;0;0;2;0;0;0
"T-2024-0086";"T-2024-0086-PG3";"Mænd";0;0;1;0;0;0;0
